"date","geography","geography code","Household Composition: All categories: Household composition; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 1 bedroom; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 2 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 3 bedrooms; measures: Value","Household Composition: All categories: Household composition; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One person household; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 1 bedroom; measures: Value","Household Composition: One person household; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One person household; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Total; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Total; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: All aged 65 and over; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Married, same-sex civil partnership or cohabiting couple; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 1 bedroom; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 2 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 3 bedrooms; measures: Value","Household Composition: One family only: Lone parent; Bedrooms: 4 or more bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: All categories: Number of bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 1 bedroom; measures: Value","Household Composition: Other household types; Bedrooms: 2 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 3 bedrooms; measures: Value","Household Composition: Other household types; Bedrooms: 4 or more bedrooms; measures: Value"
"2011","E00042590","E00042590",143,74,39,26,4,84,62,19,3,0,52,10,18,20,4,2,2,0,0,0,30,4,14,8,4,20,4,4,12,0,7,2,2,3,0
"2011","E00042805","E00042805",135,70,33,25,7,97,67,22,6,2,27,2,6,16,3,0,0,0,0,0,10,1,2,6,1,17,1,4,10,2,11,1,5,3,2
"2011","E00042806","E00042806",118,32,35,35,16,45,19,18,7,1,59,12,17,23,7,3,1,1,1,0,27,6,7,11,3,29,5,9,11,4,14,1,0,5,8
"2011","E00042823","E00042823",139,64,29,45,1,76,51,18,7,0,53,10,9,33,1,0,0,0,0,0,30,6,7,16,1,23,4,2,17,0,10,3,2,5,0
"2011","E00042824","E00042824",142,30,62,47,3,61,26,28,6,1,70,4,31,34,1,4,0,2,2,0,38,3,18,16,1,28,1,11,16,0,11,0,3,7,1
"2011","E00042827","E00042827",136,30,48,48,10,57,24,27,4,2,64,5,17,37,5,0,0,0,0,0,28,4,13,11,0,36,1,4,26,5,15,1,4,7,3
"2011","E00042828","E00042828",135,35,25,42,33,57,27,14,12,4,53,6,9,21,17,5,1,0,2,2,34,4,5,14,11,14,1,4,5,4,25,2,2,9,12
"2011","E00042826","E00042826",242,99,125,14,4,122,73,46,3,0,41,18,19,4,0,0,0,0,0,0,37,18,16,3,0,4,0,3,1,0,79,8,60,7,4
"2011","E00175551","E00175551",128,62,56,8,2,81,45,32,4,0,31,14,15,1,1,1,0,0,1,0,30,14,15,0,1,0,0,0,0,0,16,3,9,3,1
"2011","E00175553","E00175553",121,87,23,6,5,80,62,15,2,1,21,18,1,2,0,1,1,0,0,0,19,16,1,2,0,1,1,0,0,0,20,7,7,2,4
"2011","E00175558","E00175558",121,64,36,11,10,70,49,17,1,3,16,8,6,0,2,0,0,0,0,0,14,8,5,0,1,2,0,1,0,1,35,7,13,10,5
"2011","E00175561","E00175561",139,70,61,7,1,75,56,18,0,1,20,10,8,2,0,0,0,0,0,0,20,10,8,2,0,0,0,0,0,0,44,4,35,5,0
"2011","E00042830","E00042830",156,102,33,21,0,124,90,18,16,0,23,9,10,4,0,2,0,2,0,0,19,8,7,4,0,2,1,1,0,0,9,3,5,1,0
"2011","E00175552","E00175552",150,71,76,2,1,88,59,29,0,0,36,11,24,1,0,1,0,1,0,0,33,11,21,1,0,2,0,2,0,0,26,1,23,1,1
"2011","E00175559","E00175559",123,43,68,8,4,63,30,30,3,0,24,8,13,3,0,1,0,0,1,0,22,8,12,2,0,1,0,1,0,0,36,5,25,2,4
"2011","E00175575","E00175575",125,41,81,2,1,72,27,43,1,1,32,12,19,1,0,0,0,0,0,0,32,12,19,1,0,0,0,0,0,0,21,2,19,0,0
"2011","E00175576","E00175576",113,42,69,0,2,66,32,34,0,0,28,4,23,0,1,0,0,0,0,0,26,3,22,0,1,2,1,1,0,0,19,6,12,0,1
"2011","E00175585","E00175585",93,43,45,4,1,47,29,18,0,0,16,8,6,2,0,1,0,0,1,0,13,6,6,1,0,2,2,0,0,0,30,6,21,2,1
"2011","E00042820","E00042820",76,9,35,31,1,21,5,13,3,0,36,3,14,18,1,4,0,3,1,0,26,3,8,14,1,6,0,3,3,0,19,1,8,10,0
"2011","E00042822","E00042822",151,60,59,15,17,75,43,25,0,7,26,10,12,3,1,0,0,0,0,0,25,10,11,3,1,1,0,1,0,0,50,7,22,12,9
"2011","E00042825","E00042825",178,81,46,20,31,89,63,21,3,2,47,9,14,9,15,3,0,0,0,3,40,9,13,8,10,4,0,1,1,2,42,9,11,8,14
"2011","E00042829","E00042829",230,105,114,10,1,159,89,64,5,1,25,10,14,1,0,0,0,0,0,0,25,10,14,1,0,0,0,0,0,0,46,6,36,4,0
"2011","E00175587","E00175587",101,64,29,6,2,60,47,11,2,0,20,14,4,1,1,6,5,1,0,0,14,9,3,1,1,0,0,0,0,0,21,3,14,3,1
"2011","E00042685","E00042685",54,0,26,27,1,18,0,9,9,0,30,0,16,14,0,4,0,0,4,0,16,0,8,8,0,10,0,8,2,0,6,0,1,4,1
"2011","E00042688","E00042688",114,2,61,46,5,34,2,25,7,0,70,0,32,34,4,9,0,3,6,0,52,0,26,23,3,9,0,3,5,1,10,0,4,5,1
"2011","E00042689","E00042689",134,1,51,79,3,31,1,17,13,0,90,0,30,57,3,8,0,5,3,0,49,0,14,33,2,33,0,11,21,1,13,0,4,9,0
"2011","E00042690","E00042690",129,6,77,40,6,45,2,35,8,0,72,2,38,27,5,1,0,0,1,0,38,2,19,12,5,33,0,19,14,0,12,2,4,5,1
"2011","E00042691","E00042691",85,9,34,39,3,26,8,12,5,1,51,0,19,31,1,2,0,1,1,0,33,0,11,21,1,16,0,7,9,0,8,1,3,3,1
"2011","E00042686","E00042686",121,10,35,63,13,38,9,18,10,1,72,1,15,47,9,11,1,1,9,0,47,0,6,35,6,14,0,8,3,3,11,0,2,6,3
"2011","E00042687","E00042687",122,1,6,99,16,23,0,1,20,2,91,1,5,72,13,17,0,1,15,1,67,1,2,54,10,7,0,2,3,2,8,0,0,7,1
"2011","E00042702","E00042702",119,0,47,66,6,37,0,21,16,0,75,0,24,47,4,10,0,7,3,0,46,0,13,30,3,19,0,4,14,1,7,0,2,3,2
"2011","E00042703","E00042703",120,0,52,60,8,45,0,26,19,0,71,0,24,39,8,4,0,1,3,0,54,0,18,29,7,13,0,5,7,1,4,0,2,2,0
"2011","E00042704","E00042704",125,0,47,66,12,25,0,13,12,0,93,0,32,49,12,6,0,2,4,0,73,0,25,39,9,14,0,5,6,3,7,0,2,5,0
"2011","E00042705","E00042705",121,16,46,50,9,46,15,17,13,1,71,1,28,35,7,4,0,1,3,0,57,1,20,30,6,10,0,7,2,1,4,0,1,2,1
"2011","E00042693","E00042693",145,33,37,68,7,50,27,13,10,0,89,6,23,54,6,3,1,0,1,1,45,4,11,28,2,41,1,12,25,3,6,0,1,4,1
"2011","E00042694","E00042694",85,0,30,50,5,21,0,13,8,0,59,0,16,40,3,1,0,0,0,1,33,0,8,24,1,25,0,8,16,1,5,0,1,2,2
"2011","E00042695","E00042695",133,119,13,1,0,108,99,9,0,0,25,20,4,1,0,11,9,2,0,0,13,11,1,1,0,1,0,1,0,0,0,0,0,0,0
"2011","E00042697","E00042697",157,8,99,49,1,60,8,42,9,1,93,0,55,38,0,7,0,6,1,0,40,0,24,16,0,46,0,25,21,0,4,0,2,2,0
"2011","E00175554","E00175554",181,7,66,96,12,50,5,23,20,2,114,2,39,64,9,10,0,4,5,1,87,2,26,51,8,17,0,9,8,0,17,0,4,12,1
"2011","E00175581","E00175581",129,8,69,41,11,57,5,33,17,2,69,3,36,24,6,7,0,5,2,0,41,2,18,16,5,21,1,13,6,1,3,0,0,0,3
"2011","E00175586","E00175586",119,3,54,59,3,26,2,13,11,0,80,1,39,39,1,2,0,1,1,0,44,0,24,19,1,34,1,14,19,0,13,0,2,9,2
"2011","E00042110","E00042110",134,15,67,47,5,60,12,31,17,0,64,2,32,26,4,7,0,4,3,0,39,2,19,16,2,18,0,9,7,2,10,1,4,4,1
"2011","E00042117","E00042117",126,11,56,49,10,58,8,26,21,3,44,3,21,16,4,0,0,0,0,0,38,3,18,13,4,6,0,3,3,0,24,0,9,12,3
"2011","E00042120","E00042120",152,11,87,51,3,48,7,27,14,0,93,3,55,32,3,4,0,2,2,0,54,3,34,14,3,35,0,19,16,0,11,1,5,5,0
"2011","E00042121","E00042121",134,25,43,59,7,50,18,17,15,0,71,6,25,38,2,2,1,0,1,0,53,5,19,28,1,16,0,6,9,1,13,1,1,6,5
"2011","E00042122","E00042122",127,6,59,47,15,57,3,34,17,3,55,1,21,24,9,1,1,0,0,0,31,0,13,13,5,23,0,8,11,4,15,2,4,6,3
"2011","E00042123","E00042123",105,11,43,40,11,40,6,20,11,3,51,5,18,23,5,2,0,1,1,0,45,5,15,20,5,4,0,2,2,0,14,0,5,6,3
"2011","E00042124","E00042124",135,23,88,20,4,71,16,46,8,1,48,7,33,7,1,2,0,1,1,0,43,7,30,6,0,3,0,2,0,1,16,0,9,5,2
"2011","E00042109","E00042109",167,77,51,38,1,102,69,22,11,0,50,6,23,21,0,8,2,4,2,0,30,4,15,11,0,12,0,4,8,0,15,2,6,6,1
"2011","E00042116","E00042116",117,19,62,34,2,40,16,16,7,1,72,3,43,26,0,6,1,4,1,0,50,2,28,20,0,16,0,11,5,0,5,0,3,1,1
"2011","E00042130","E00042130",135,11,77,38,9,49,10,29,10,0,77,1,43,26,7,6,0,4,1,1,29,0,13,12,4,42,1,26,13,2,9,0,5,2,2
"2011","E00042137","E00042137",124,35,51,31,7,57,24,26,7,0,52,10,19,20,3,2,0,0,2,0,31,7,12,9,3,19,3,7,9,0,15,1,6,4,4
"2011","E00042138","E00042138",124,6,51,58,9,34,6,17,11,0,75,0,27,40,8,2,0,1,1,0,40,0,12,22,6,33,0,14,17,2,15,0,7,7,1
"2011","E00042139","E00042139",113,13,48,47,5,46,10,23,13,0,57,3,19,32,3,8,0,3,4,1,32,2,11,19,0,17,1,5,9,2,10,0,6,2,2
"2011","E00042114","E00042114",154,46,84,22,2,82,33,41,7,1,56,12,30,13,1,1,0,1,0,0,42,10,22,9,1,13,2,7,4,0,16,1,13,2,0
"2011","E00042115","E00042115",138,41,42,47,8,65,37,14,14,0,60,4,21,28,7,2,0,2,0,0,30,3,8,15,4,28,1,11,13,3,13,0,7,5,1
"2011","E00042125","E00042125",131,34,67,25,5,85,27,46,11,1,37,4,19,12,2,1,0,0,1,0,19,3,10,5,1,17,1,9,6,1,9,3,2,2,2
"2011","E00042126","E00042126",231,147,65,16,3,177,127,47,3,0,45,15,15,13,2,0,0,0,0,0,28,8,11,7,2,17,7,4,6,0,9,5,3,0,1
"2011","E00042132","E00042132",134,72,22,36,4,83,62,13,8,0,46,9,8,25,4,8,1,1,6,0,25,6,7,10,2,13,2,0,9,2,5,1,1,3,0
"2011","E00042134","E00042134",140,67,26,44,3,74,55,13,6,0,55,11,11,31,2,3,0,2,1,0,26,10,4,10,2,26,1,5,20,0,11,1,2,7,1
"2011","E00042136","E00042136",150,69,28,41,12,86,60,14,8,4,56,9,13,26,8,4,1,1,1,1,27,5,8,9,5,25,3,4,16,2,8,0,1,7,0
"2011","E00042107","E00042107",125,29,40,51,5,51,23,16,11,1,71,6,23,38,4,1,1,0,0,0,38,1,15,20,2,32,4,8,18,2,3,0,1,2,0
"2011","E00042108","E00042108",141,51,22,46,22,71,45,12,13,1,58,5,7,28,18,1,1,0,0,0,25,3,3,14,5,32,1,4,14,13,12,1,3,5,3
"2011","E00042113","E00042113",122,16,55,46,5,45,12,25,8,0,62,2,24,31,5,3,0,2,1,0,31,2,13,13,3,28,0,9,17,2,15,2,6,7,0
"2011","E00042118","E00042118",142,14,28,91,9,39,12,9,17,1,86,1,18,61,6,7,0,0,7,0,36,1,8,23,4,43,0,10,31,2,17,1,1,13,2
"2011","E00042135","E00042135",126,36,21,65,4,57,34,7,16,0,56,2,12,38,4,3,1,1,1,0,31,1,5,22,3,22,0,6,15,1,13,0,2,11,0
"2011","E00175550","E00175550",137,38,62,36,1,55,26,18,11,0,51,11,21,19,0,1,0,0,1,0,42,11,21,10,0,8,0,0,8,0,31,1,23,6,1
"2011","E00175562","E00175562",128,22,18,79,9,37,16,6,14,1,77,6,10,55,6,2,0,0,2,0,47,4,6,34,3,28,2,4,19,3,14,0,2,10,2
"2011","E00042560","E00042560",133,15,28,78,12,42,14,8,18,2,80,1,18,52,9,4,0,1,3,0,48,1,10,32,5,28,0,7,17,4,11,0,2,8,1
"2011","E00042562","E00042562",122,17,4,99,2,34,8,0,26,0,78,9,4,63,2,7,0,0,7,0,40,5,3,31,1,31,4,1,25,1,10,0,0,10,0
"2011","E00042563","E00042563",110,8,35,63,4,25,5,12,8,0,70,3,20,45,2,3,0,0,3,0,37,2,6,28,1,30,1,14,14,1,15,0,3,10,2
"2011","E00042564","E00042564",111,4,17,85,5,22,4,3,14,1,83,0,13,67,3,6,0,0,5,1,40,0,6,34,0,37,0,7,28,2,6,0,1,4,1
"2011","E00042567","E00042567",114,5,46,59,4,27,3,12,10,2,77,1,31,45,0,4,0,2,2,0,41,1,14,26,0,32,0,15,17,0,10,1,3,4,2
"2011","E00042556","E00042556",135,10,96,22,7,66,8,51,6,1,61,1,44,11,5,7,1,1,2,3,37,0,29,6,2,17,0,14,3,0,8,1,1,5,1
"2011","E00042557","E00042557",132,4,86,37,5,39,3,29,7,0,89,1,55,29,4,12,0,10,2,0,64,1,36,23,4,13,0,9,4,0,4,0,2,1,1
"2011","E00042558","E00042558",110,24,57,29,0,51,15,28,8,0,52,6,28,18,0,7,1,2,4,0,32,4,20,8,0,13,1,6,6,0,7,3,1,3,0
"2011","E00042559","E00042559",139,3,25,104,7,36,1,7,27,1,90,1,15,69,5,2,0,2,0,0,65,1,10,50,4,23,0,3,19,1,13,1,3,8,1
"2011","E00042561","E00042561",124,3,59,58,4,53,3,32,17,1,61,0,21,37,3,7,0,0,6,1,34,0,13,20,1,20,0,8,11,1,10,0,6,4,0
"2011","E00042565","E00042565",124,17,89,15,3,73,11,54,7,1,45,6,31,7,1,4,2,2,0,0,23,2,18,3,0,18,2,11,4,1,6,0,4,1,1
"2011","E00042768","E00042768",120,16,62,38,4,44,12,21,9,2,70,4,37,28,1,9,0,4,5,0,45,3,24,17,1,16,1,9,6,0,6,0,4,1,1
"2011","E00042776","E00042776",167,0,60,97,10,42,0,25,15,2,116,0,34,79,3,24,0,13,10,1,77,0,16,59,2,15,0,5,10,0,9,0,1,3,5
"2011","E00042779","E00042779",102,4,35,57,6,28,4,10,12,2,65,0,23,39,3,5,0,1,4,0,41,0,12,27,2,19,0,10,8,1,9,0,2,6,1
"2011","E00042797","E00042797",114,39,64,9,2,75,34,37,3,1,36,4,25,6,1,2,0,2,0,0,22,4,11,6,1,12,0,12,0,0,3,1,2,0,0
"2011","E00042801","E00042801",126,23,31,65,7,46,22,12,12,0,70,1,17,48,4,12,1,5,6,0,47,0,10,34,3,11,0,2,8,1,10,0,2,5,3
"2011","E00042044","E00042044",117,1,36,73,7,33,0,11,21,1,79,1,22,50,6,8,0,3,4,1,53,1,11,37,4,18,0,8,9,1,5,0,3,2,0
"2011","E00042052","E00042052",184,38,102,43,1,95,30,52,13,0,74,7,42,24,1,5,3,2,0,0,44,4,22,17,1,25,0,18,7,0,15,1,8,6,0
"2011","E00042054","E00042054",138,6,53,76,3,54,6,27,20,1,79,0,25,52,2,8,0,4,4,0,56,0,17,37,2,15,0,4,11,0,5,0,1,4,0
"2011","E00042055","E00042055",139,0,35,69,35,36,0,16,14,6,97,0,19,51,27,11,0,3,6,2,70,0,15,38,17,16,0,1,7,8,6,0,0,4,2
"2011","E00042058","E00042058",48,3,17,24,4,16,3,7,6,0,30,0,10,17,3,2,0,1,0,1,14,0,5,8,1,14,0,4,9,1,2,0,0,1,1
"2011","E00042042","E00042042",111,4,34,71,2,31,2,10,19,0,69,2,20,46,1,5,0,2,3,0,38,0,8,30,0,26,2,10,13,1,11,0,4,6,1
"2011","E00042050","E00042050",142,4,28,87,23,41,4,12,23,2,93,0,15,62,16,16,0,3,12,1,59,0,8,38,13,18,0,4,12,2,8,0,1,2,5
"2011","E00042053","E00042053",115,0,27,86,2,31,0,6,25,0,66,0,19,45,2,2,0,1,1,0,44,0,12,31,1,20,0,6,13,1,18,0,2,16,0
"2011","E00042056","E00042056",113,58,6,48,1,62,46,4,11,1,44,12,2,30,0,6,5,0,1,0,23,2,1,20,0,15,5,1,9,0,7,0,0,7,0
"2011","E00042057","E00042057",122,7,10,87,18,19,5,4,10,0,84,2,6,67,9,3,0,1,2,0,37,2,3,28,4,44,0,2,37,5,19,0,0,10,9
"2011","E00042045","E00042045",118,21,47,45,5,57,18,27,12,0,55,3,19,30,3,4,0,1,3,0,36,3,9,21,3,15,0,9,6,0,6,0,1,3,2
"2011","E00042059","E00042059",135,22,32,71,10,46,20,12,14,0,77,2,18,51,6,8,0,1,6,1,47,0,10,35,2,22,2,7,10,3,12,0,2,6,4
"2011","E00042065","E00042065",143,20,63,47,13,57,15,38,1,3,77,5,21,43,8,8,1,2,4,1,38,3,10,19,6,31,1,9,20,1,9,0,4,3,2
"2011","E00175597","E00175597",147,1,17,118,11,33,1,5,27,0,96,0,10,76,10,5,0,0,5,0,65,0,5,50,10,26,0,5,21,0,18,0,2,15,1
"2011","E00042046","E00042046",161,19,40,84,18,37,11,14,11,1,110,7,23,64,16,4,0,1,2,1,64,5,15,31,13,42,2,7,31,2,14,1,3,9,1
"2011","E00042047","E00042047",154,36,72,43,3,54,23,27,4,0,84,9,36,36,3,1,0,1,0,0,47,7,23,16,1,36,2,12,20,2,16,4,9,3,0
"2011","E00042061","E00042061",139,21,57,40,21,47,18,15,8,6,75,1,37,28,9,1,0,0,1,0,31,1,15,12,3,43,0,22,15,6,17,2,5,4,6
"2011","E00042062","E00042062",178,25,70,63,20,50,14,23,9,4,99,8,38,38,15,1,0,1,0,0,63,5,22,24,12,35,3,15,14,3,29,3,9,16,1
"2011","E00042064","E00042064",171,41,80,42,8,87,35,47,4,1,72,6,27,33,6,2,0,2,0,0,40,5,14,16,5,30,1,11,17,1,12,0,6,5,1
"2011","E00042066","E00042066",98,64,30,4,0,69,50,16,3,0,27,12,14,1,0,4,2,2,0,0,14,9,4,1,0,9,1,8,0,0,2,2,0,0,0
"2011","E00042043","E00042043",143,1,81,58,3,31,0,24,7,0,101,1,49,48,3,10,0,7,3,0,82,1,37,41,3,9,0,5,4,0,11,0,8,3,0
"2011","E00042048","E00042048",146,0,52,71,23,36,0,16,18,2,98,0,32,50,16,18,0,9,7,2,71,0,21,39,11,9,0,2,4,3,12,0,4,3,5
"2011","E00042049","E00042049",143,0,27,100,16,38,0,10,26,2,96,0,16,68,12,16,0,3,13,0,74,0,13,50,11,6,0,0,5,1,9,0,1,6,2
"2011","E00042051","E00042051",128,2,58,57,11,36,1,21,13,1,86,1,34,41,10,10,0,6,4,0,63,1,24,28,10,13,0,4,9,0,6,0,3,3,0
"2011","E00042547","E00042547",212,72,69,61,10,103,56,32,13,2,99,12,33,47,7,7,0,4,3,0,51,8,15,24,4,41,4,14,20,3,10,4,4,1,1
"2011","E00042548","E00042548",112,6,57,45,4,28,3,16,9,0,75,3,36,33,3,6,0,4,2,0,38,1,18,17,2,31,2,14,14,1,9,0,5,3,1
"2011","E00042566","E00042566",146,11,76,54,5,57,11,28,18,0,77,0,42,31,4,4,0,3,1,0,44,0,19,22,3,29,0,20,8,1,12,0,6,5,1
"2011","E00042568","E00042568",112,10,47,53,2,39,7,13,19,0,61,2,30,28,1,2,0,1,1,0,32,2,14,15,1,27,0,15,12,0,12,1,4,6,1
"2011","E00042569","E00042569",111,34,38,39,0,53,29,13,11,0,53,3,25,25,0,5,0,3,2,0,28,3,11,14,0,20,0,11,9,0,5,2,0,3,0
"2011","E00042570","E00042570",143,1,70,69,3,32,0,20,12,0,99,1,42,54,2,11,0,8,3,0,52,1,18,32,1,36,0,16,19,1,12,0,8,3,1
"2011","E00042549","E00042549",152,4,81,63,4,31,1,20,10,0,108,3,58,44,3,3,0,2,1,0,56,2,29,25,0,49,1,27,18,3,13,0,3,9,1
"2011","E00042571","E00042571",115,38,47,29,1,62,34,22,6,0,45,4,21,19,1,7,1,3,3,0,23,2,10,11,0,15,1,8,5,1,8,0,4,4,0
"2011","E00042572","E00042572",129,1,78,47,3,31,1,21,9,0,89,0,53,33,3,7,0,3,4,0,48,0,29,16,3,34,0,21,13,0,9,0,4,5,0
"2011","E00042573","E00042573",101,19,38,43,1,46,15,18,13,0,51,4,19,27,1,2,0,0,2,0,21,2,5,13,1,28,2,14,12,0,4,0,1,3,0
"2011","E00042574","E00042574",152,48,56,48,0,62,40,14,8,0,78,5,37,36,0,1,0,1,0,0,43,4,19,20,0,34,1,17,16,0,12,3,5,4,0
"2011","E00042575","E00042575",139,14,67,57,1,48,9,19,19,1,87,4,46,37,0,5,0,4,1,0,49,1,27,21,0,33,3,15,15,0,4,1,2,1,0
"2011","E00042740","E00042740",134,4,41,83,6,37,2,10,25,0,92,2,29,56,5,3,0,0,3,0,43,1,12,28,2,46,1,17,25,3,5,0,2,2,1
"2011","E00042741","E00042741",113,0,24,85,4,18,0,7,11,0,90,0,15,72,3,5,0,2,3,0,51,0,6,43,2,34,0,7,26,1,5,0,2,2,1
"2011","E00042761","E00042761",128,16,34,73,5,31,10,8,13,0,83,5,24,52,2,8,0,4,4,0,46,2,8,35,1,29,3,12,13,1,14,1,2,8,3
"2011","E00042763","E00042763",133,35,16,77,5,52,32,5,15,0,71,3,11,54,3,11,3,4,3,1,37,0,3,32,2,23,0,4,19,0,10,0,0,8,2
"2011","E00042764","E00042764",132,1,26,96,9,30,1,11,18,0,91,0,14,69,8,3,0,1,2,0,59,0,9,46,4,29,0,4,21,4,11,0,1,9,1
"2011","E00042756","E00042756",124,2,54,67,1,27,1,12,14,0,82,0,38,43,1,5,0,3,2,0,43,0,22,21,0,34,0,13,20,1,15,1,4,10,0
"2011","E00042757","E00042757",112,0,67,43,2,44,0,26,17,1,57,0,35,22,0,9,0,5,4,0,30,0,20,10,0,18,0,10,8,0,11,0,6,4,1
"2011","E00042758","E00042758",127,10,3,111,3,41,7,0,33,1,83,3,3,75,2,12,0,1,11,0,45,3,1,40,1,26,0,1,24,1,3,0,0,3,0
"2011","E00042759","E00042759",132,34,4,87,7,62,31,2,27,2,63,2,0,56,5,4,2,0,2,0,35,0,0,33,2,24,0,0,21,3,7,1,2,4,0
"2011","E00042762","E00042762",125,45,14,45,21,54,33,7,10,4,59,12,6,28,13,4,1,0,3,0,35,6,3,14,12,20,5,3,11,1,12,0,1,7,4
"2011","E00042276","E00042276",114,14,48,30,22,28,7,18,1,2,53,5,21,15,12,0,0,0,0,0,46,4,20,11,11,7,1,1,4,1,33,2,9,14,8
"2011","E00042277","E00042277",119,12,37,36,34,21,5,13,3,0,50,4,14,18,14,0,0,0,0,0,40,4,12,11,13,10,0,2,7,1,48,3,10,15,20
"2011","E00042282","E00042282",106,14,46,30,16,25,8,12,2,3,47,4,20,18,5,0,0,0,0,0,37,3,16,14,4,10,1,4,4,1,34,2,14,10,8
"2011","E00042284","E00042284",144,24,52,26,42,37,15,16,3,3,80,6,31,20,23,0,0,0,0,0,59,4,22,14,19,21,2,9,6,4,27,3,5,3,16
"2011","E00042287","E00042287",110,0,44,50,16,40,0,21,16,3,63,0,21,32,10,1,0,0,1,0,33,0,15,12,6,29,0,6,19,4,7,0,2,2,3
"2011","E00042262","E00042262",174,7,57,90,20,46,4,24,15,3,101,3,26,61,11,1,0,0,1,0,79,2,20,49,8,21,1,6,11,3,27,0,7,14,6
"2011","E00042269","E00042269",158,27,80,44,7,58,18,30,8,2,71,7,36,25,3,1,0,1,0,0,48,6,28,13,1,22,1,7,12,2,29,2,14,11,2
"2011","E00042270","E00042270",137,13,55,49,20,34,8,14,9,3,75,4,35,31,5,1,0,0,1,0,49,4,21,20,4,25,0,14,10,1,28,1,6,9,12
"2011","E00042278","E00042278",115,20,70,21,4,43,13,27,3,0,65,5,41,15,4,11,2,7,1,1,31,2,19,9,1,23,1,15,5,2,7,2,2,3,0
"2011","E00042280","E00042280",177,18,68,70,21,47,10,27,10,0,103,5,32,52,14,2,0,0,2,0,60,2,21,28,9,41,3,11,22,5,27,3,9,8,7
"2011","E00042283","E00042283",145,42,102,1,0,116,35,81,0,0,22,5,16,1,0,9,1,8,0,0,10,3,6,1,0,3,1,2,0,0,7,2,5,0,0
"2011","E00042271","E00042271",131,11,16,88,16,39,8,7,23,1,66,3,4,52,7,5,0,0,5,0,55,2,3,44,6,6,1,1,3,1,26,0,5,13,8
"2011","E00042272","E00042272",157,27,39,34,57,48,22,11,3,12,74,4,19,23,28,2,0,0,2,0,65,4,17,19,25,7,0,2,2,3,35,1,9,8,17
"2011","E00042279","E00042279",112,29,7,42,34,39,27,3,9,0,52,0,3,28,21,7,0,0,4,3,40,0,2,23,15,5,0,1,1,3,21,2,1,5,13
"2011","E00042285","E00042285",136,9,39,59,29,32,5,11,14,2,81,4,24,34,19,3,1,0,0,2,49,1,16,19,13,29,2,8,15,4,23,0,4,11,8
"2011","E00042263","E00042263",152,5,110,36,1,48,3,38,7,0,93,2,65,25,1,6,0,4,2,0,77,2,55,19,1,10,0,6,4,0,11,0,7,4,0
"2011","E00042264","E00042264",132,14,83,30,5,50,8,30,10,2,70,6,48,15,1,4,0,3,1,0,52,5,34,12,1,14,1,11,2,0,12,0,5,5,2
"2011","E00042265","E00042265",140,25,52,51,12,46,15,20,9,2,65,9,23,30,3,2,0,1,1,0,43,5,13,22,3,20,4,9,7,0,29,1,9,12,7
"2011","E00042266","E00042266",173,20,76,50,27,50,18,20,9,3,91,1,50,28,12,1,0,1,0,0,70,1,36,23,10,20,0,13,5,2,32,1,6,13,12
"2011","E00042268","E00042268",111,1,68,39,3,36,0,24,12,0,68,1,40,25,2,10,0,6,4,0,44,1,25,17,1,14,0,9,4,1,7,0,4,2,1
