"date","geography","geography code","Rural Urban","Household Composition: All categories: Household composition; measures: Value","Household Composition: One person household; measures: Value","Household Composition: One person household: Aged 65 and over; measures: Value","Household Composition: One person household: Other; measures: Value","Household Composition: One family household; measures: Value","Household Composition: One family only: All aged 65 and over; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: No children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: Dependent children; measures: Value","Household Composition: One family only: Married or same-sex civil partnership couple: All children non-dependent; measures: Value","Household Composition: One family only: Cohabiting couple; measures: Value","Household Composition: One family only: Cohabiting couple: No children; measures: Value","Household Composition: One family only: Cohabiting couple: Dependent children; measures: Value","Household Composition: One family only: Cohabiting couple: All children non-dependent; measures: Value","Household Composition: One family only: Lone parent; measures: Value","Household Composition: One family only: Lone parent: Dependent children; measures: Value","Household Composition: One family only: Lone parent: All children non-dependent; measures: Value","Household Composition: Other household types; measures: Value","Household Composition: Other household types: With dependent children; measures: Value","Household Composition: Other household types: All full-time students; measures: Value","Household Composition: Other household types: All aged 65 and over; measures: Value","Household Composition: Other household types: Other; measures: Value"
"2011","E00043896","E00043896","Total",116,38,31,7,73,23,34,14,10,10,6,1,3,2,10,6,4,5,1,0,1,3
"2011","E00043897","E00043897","Total",132,60,42,18,68,13,18,8,7,3,15,9,5,1,22,13,9,4,2,0,0,2
"2011","E00043951","E00043951","Total",122,34,18,16,79,8,36,16,12,8,17,7,9,1,18,7,11,9,4,0,2,3
"2011","E00043952","E00043952","Total",122,32,19,13,87,7,47,18,16,13,15,6,7,2,18,11,7,3,2,0,0,1
"2011","E00043953","E00043953","Total",112,33,14,19,71,8,23,8,7,8,12,2,6,4,28,22,6,8,4,0,0,4
"2011","E00043954","E00043954","Total",113,36,25,11,72,25,32,14,11,7,7,3,4,0,8,3,5,5,3,0,1,1
"2011","E00043955","E00043955","Total",135,42,26,16,85,13,45,17,20,8,9,3,5,1,18,7,11,8,2,0,1,5
"2011","E00043969","E00043969","Total",120,32,20,12,81,17,31,10,13,8,4,0,4,0,29,21,8,7,4,0,1,2
"2011","E00043974","E00043974","Total",123,31,12,19,79,6,24,5,12,7,12,4,8,0,37,31,6,13,9,0,0,4
"2011","E00043975","E00043975","Total",111,35,22,13,71,7,25,9,7,9,5,0,5,0,34,23,11,5,3,0,0,2
"2011","E00043977","E00043977","Total",120,24,10,14,92,5,39,11,16,12,8,2,6,0,40,28,12,4,1,0,0,3
"2011","E00043978","E00043978","Total",107,20,11,9,79,19,33,18,11,4,7,4,2,1,20,13,7,8,5,0,0,3
"2011","E00043609","E00043609","Total",118,32,3,29,77,1,26,11,13,2,19,7,12,0,31,28,3,9,1,0,0,8
"2011","E00043614","E00043614","Total",112,36,2,34,75,0,39,14,23,2,19,6,12,1,17,14,3,1,1,0,0,0
"2011","E00043616","E00043616","Total",113,45,17,28,61,13,30,12,9,9,10,3,6,1,8,7,1,7,3,0,0,4
"2011","E00043617","E00043617","Total",118,50,18,32,64,15,26,6,9,11,9,3,6,0,14,8,6,4,0,0,1,3
"2011","E00043634","E00043634","Total",108,32,11,21,72,4,19,5,11,3,10,2,8,0,39,28,11,4,1,0,0,3
"2011","E00043692","E00043692","Total",136,49,21,28,84,16,25,9,12,4,13,6,5,2,30,18,12,3,3,0,0,0
"2011","E00043696","E00043696","Total",123,34,16,18,81,8,34,14,18,2,12,4,8,0,27,17,10,8,7,0,1,0
"2011","E00043704","E00043704","Total",113,15,5,10,91,4,70,30,21,19,9,6,3,0,8,5,3,7,4,0,0,3
"2011","E00043711","E00043711","Total",136,44,16,28,86,8,59,27,18,14,11,6,5,0,8,4,4,6,4,0,0,2
"2011","E00043690","E00043690","Total",144,38,17,21,99,15,41,19,17,5,11,6,4,1,32,21,11,7,5,0,0,2
"2011","E00043694","E00043694","Total",98,41,18,23,55,6,21,9,6,6,10,8,2,0,18,12,6,2,1,0,0,1
"2011","E00043695","E00043695","Total",129,49,12,37,76,5,18,7,8,3,12,3,8,1,41,36,5,4,3,0,0,1
"2011","E00043698","E00043698","Total",151,52,11,41,94,11,44,11,19,14,10,5,4,1,29,18,11,5,3,0,0,2
"2011","E00043708","E00043708","Total",129,63,39,24,56,3,21,7,9,5,12,1,11,0,20,16,4,10,4,0,0,6
"2011","E00043693","E00043693","Total",123,39,15,24,81,4,24,7,9,8,10,2,8,0,43,32,11,3,2,0,0,1
"2011","E00043700","E00043700","Total",125,36,12,24,84,7,25,12,10,3,14,1,12,1,38,30,8,5,2,0,1,2
"2011","E00043701","E00043701","Total",113,32,15,17,74,5,29,8,16,5,9,3,4,2,31,25,6,7,6,0,0,1
"2011","E00043709","E00043709","Total",128,37,14,23,87,7,23,9,8,6,18,5,12,1,39,24,15,4,1,0,0,3
"2011","E00043710","E00043710","Total",115,31,9,22,80,17,17,5,8,4,10,0,8,2,36,23,13,4,4,0,0,0
"2011","E00043689","E00043689","Total",132,48,21,27,81,11,25,6,14,5,12,4,5,3,33,25,8,3,0,0,1,2
"2011","E00043697","E00043697","Total",127,53,22,31,71,8,36,17,11,8,8,1,6,1,19,15,4,3,1,0,0,2
"2011","E00043699","E00043699","Total",117,43,24,19,71,11,32,10,15,7,10,3,6,1,18,8,10,3,1,0,0,2
"2011","E00043703","E00043703","Total",132,36,18,18,89,4,22,9,13,0,21,5,14,2,42,31,11,7,3,0,0,4
"2011","E00043707","E00043707","Total",140,34,13,21,97,6,42,14,19,9,14,6,7,1,35,26,9,9,2,0,0,7
"2011","E00043799","E00043799","Total",105,23,8,15,72,10,32,10,11,11,12,6,2,4,18,10,8,10,2,0,1,7
"2011","E00043800","E00043800","Total",122,47,14,33,70,1,29,8,13,8,14,4,9,1,26,20,6,5,5,0,0,0
"2011","E00043820","E00043820","Total",134,52,22,30,75,7,35,13,13,9,9,4,5,0,24,20,4,7,3,1,1,2
"2011","E00043821","E00043821","Total",118,32,14,18,79,5,41,18,14,9,16,5,10,1,17,10,7,7,3,0,1,3
"2011","E00043825","E00043825","Total",135,18,13,5,111,21,73,25,26,22,7,3,4,0,10,4,6,6,1,0,1,4
"2011","E00043801","E00043801","Total",121,45,19,26,70,10,37,16,13,8,4,1,2,1,19,12,7,6,4,0,0,2
"2011","E00043822","E00043822","Total",114,61,45,16,50,8,23,11,4,8,8,4,3,1,11,3,8,3,2,0,0,1
"2011","E00043823","E00043823","Total",120,39,19,20,79,5,33,7,17,9,17,3,12,2,24,15,9,2,0,0,0,2
"2011","E00043824","E00043824","Total",106,26,8,18,74,7,49,15,21,13,8,3,3,2,10,6,4,6,4,0,0,2
"2011","E00043826","E00043826","Total",110,38,11,27,67,5,26,13,8,5,8,3,5,0,28,19,9,5,2,0,0,3
"2011","E00043968","E00043968","Total",131,47,31,16,81,11,42,14,18,10,6,1,5,0,22,14,8,3,2,0,1,0
"2011","E00043971","E00043971","Total",128,52,34,18,72,13,42,10,20,12,5,2,2,1,12,6,6,4,2,0,1,1
"2011","E00043972","E00043972","Total",127,32,19,13,90,17,44,11,20,13,9,3,6,0,20,13,7,5,1,0,1,3
"2011","E00043973","E00043973","Total",123,36,19,17,84,11,37,17,9,11,10,2,7,1,26,16,10,3,3,0,0,0
"2011","E00043976","E00043976","Total",125,22,9,13,94,11,31,16,11,4,16,4,8,4,36,23,13,9,3,0,0,6
"2011","E00043964","E00043964","Total",143,46,30,16,90,11,32,13,13,6,18,8,7,3,29,18,11,7,3,1,0,3
"2011","E00043965","E00043965","Total",119,36,11,25,75,6,40,11,20,9,14,6,7,1,15,6,9,8,6,0,0,2
"2011","E00043966","E00043966","Total",126,27,15,12,89,5,55,14,27,14,13,5,5,3,16,7,9,10,7,0,2,1
"2011","E00043970","E00043970","Total",126,35,19,16,83,9,40,10,19,11,8,2,6,0,26,18,8,8,3,0,1,4
"2011","E00043959","E00043959","Total",127,35,28,7,85,23,50,21,20,9,7,3,3,1,5,2,3,7,2,0,2,3
"2011","E00043961","E00043961","Total",136,34,11,23,95,9,28,8,15,5,16,5,10,1,42,32,10,7,1,0,0,6
"2011","E00043962","E00043962","Total",131,52,17,35,77,6,32,20,6,6,12,3,7,2,27,25,2,2,2,0,0,0
"2011","E00043963","E00043963","Total",128,48,31,17,76,11,38,17,12,9,9,3,5,1,18,15,3,4,1,0,0,3
"2011","E00043967","E00043967","Total",115,51,41,10,58,19,28,10,15,3,3,1,2,0,8,3,5,6,2,0,2,2
"2011","E00043787","E00043787","Total",107,16,4,12,89,10,63,16,33,14,9,4,4,1,7,7,0,2,1,0,0,1
"2011","E00043788","E00043788","Total",105,14,5,9,85,3,63,17,41,5,10,7,3,0,9,9,0,6,4,0,0,2
"2011","E00043789","E00043789","Total",122,88,53,35,32,5,12,8,3,1,8,2,5,1,7,4,3,2,1,0,0,1
"2011","E00043790","E00043790","Total",146,30,16,14,110,12,64,20,34,10,16,2,12,2,18,16,2,6,4,0,0,2
"2011","E00043791","E00043791","Total",110,27,7,20,80,4,31,12,15,4,6,3,2,1,39,33,6,3,1,0,1,1
"2011","E00044089","E00044089","Total",131,38,18,20,86,15,39,18,12,9,9,1,7,1,23,17,6,7,1,0,1,5
"2011","E00044107","E00044107","Total",119,53,31,22,62,11,32,15,11,6,8,5,2,1,11,6,5,4,2,0,0,2
"2011","E00044108","E00044108","Total",91,56,17,39,33,4,8,6,0,2,10,8,2,0,11,6,5,2,0,0,0,2
"2011","E00044109","E00044109","Total",117,50,37,13,59,13,33,12,14,7,4,2,1,1,9,4,5,8,2,0,1,5
"2011","E00044110","E00044110","Total",131,32,20,12,93,11,53,19,19,15,12,6,6,0,17,8,9,6,1,0,1,4
"2011","E00044090","E00044090","Total",135,63,44,19,69,8,23,11,10,2,10,4,6,0,28,21,7,3,0,0,0,3
"2011","E00044092","E00044092","Total",126,29,13,16,93,7,44,25,11,8,15,5,9,1,27,17,10,4,4,0,0,0
"2011","E00044095","E00044095","Total",116,41,22,19,72,11,44,18,14,12,4,2,1,1,13,5,8,3,1,0,0,2
"2011","E00044096","E00044096","Total",97,14,6,8,77,15,50,27,17,6,5,3,2,0,7,5,2,6,2,0,1,3
"2011","E00044111","E00044111","Total",66,8,6,2,57,7,29,13,12,4,7,3,3,1,14,7,7,1,1,0,0,0
"2011","E00044112","E00044112","Total",120,20,9,11,94,6,58,22,25,11,7,0,6,1,23,16,7,6,4,0,0,2
"2011","E00044113","E00044113","Total",146,31,18,13,112,18,77,33,28,16,5,3,2,0,12,5,7,3,1,0,0,2
"2011","E00044091","E00044091","Total",111,23,16,7,81,11,42,10,20,12,13,3,6,4,15,11,4,7,3,0,1,3
"2011","E00044093","E00044093","Total",116,18,11,7,92,11,58,19,21,18,12,3,9,0,11,5,6,6,3,0,0,3
"2011","E00044098","E00044098","Total",143,70,54,16,65,13,34,12,16,6,4,2,2,0,14,8,6,8,0,0,1,7
"2011","E00044099","E00044099","Total",118,44,28,16,70,8,41,17,12,12,7,4,2,1,14,5,9,4,2,0,0,2
"2011","E00044100","E00044100","Total",119,27,19,8,89,31,35,8,15,12,11,5,5,1,12,5,7,3,2,0,0,1
"2011","E00044101","E00044101","Total",119,30,17,13,82,10,43,13,19,11,8,5,1,2,21,12,9,7,5,0,0,2
"2011","E00044094","E00044094","Total",152,52,35,17,94,17,45,23,12,10,9,1,8,0,23,12,11,6,1,0,0,5
"2011","E00044097","E00044097","Total",124,56,35,21,67,7,42,24,16,2,8,4,4,0,10,8,2,1,1,0,0,0
"2011","E00044102","E00044102","Total",120,58,30,28,56,11,25,13,9,3,6,4,2,0,14,7,7,6,1,0,0,5
"2011","E00044103","E00044103","Total",101,58,48,10,42,9,26,4,10,12,4,3,1,0,3,3,0,1,0,0,0,1
"2011","E00044104","E00044104","Total",108,26,17,9,75,25,36,19,11,6,7,3,4,0,7,2,5,7,1,0,1,5
"2011","E00044105","E00044105","Total",114,50,33,17,58,18,28,11,13,4,9,6,3,0,3,2,1,6,2,0,3,1
"2011","E00044106","E00044106","Total",125,38,31,7,81,16,53,20,23,10,6,1,5,0,6,3,3,6,2,0,0,4
"2011","E00044118","E00044118","Total",131,50,16,34,74,7,33,12,12,9,8,2,6,0,26,17,9,7,2,0,2,3
"2011","E00044122","E00044122","Total",114,35,19,16,74,16,29,10,10,9,10,5,5,0,19,15,4,5,3,0,0,2
"2011","E00044123","E00044123","Total",132,49,31,18,79,9,39,11,19,9,12,7,5,0,19,10,9,4,2,0,1,1
"2011","E00044128","E00044128","Total",140,55,28,27,77,11,30,13,11,6,10,3,5,2,26,16,10,8,2,0,0,6
"2011","E00044130","E00044130","Total",137,50,15,35,79,5,30,8,16,6,12,6,6,0,32,18,14,8,5,0,1,2
"2011","E00044126","E00044126","Total",136,68,50,18,64,19,26,10,13,3,3,2,1,0,16,9,7,4,2,0,1,1
"2011","E00044129","E00044129","Total",115,52,31,21,59,6,29,12,8,9,8,3,5,0,16,4,12,4,2,0,1,1
"2011","E00044131","E00044131","Total",129,57,15,42,69,4,34,16,12,6,11,4,7,0,20,13,7,3,2,0,0,1
"2011","E00044134","E00044134","Total",118,46,36,10,64,19,25,8,10,7,5,5,0,0,15,7,8,8,3,0,2,3
"2011","E00044135","E00044135","Total",137,55,21,34,75,5,26,9,11,6,14,9,4,1,30,23,7,7,5,0,0,2
"2011","E00044136","E00044136","Total",134,47,28,19,80,18,36,11,15,10,10,4,5,1,16,6,10,7,4,0,0,3
"2011","E00044114","E00044114","Total",141,56,19,37,74,11,24,4,13,7,15,6,7,2,24,19,5,11,6,0,0,5
"2011","E00044132","E00044132","Total",113,46,11,35,64,2,28,14,12,2,11,3,8,0,23,18,5,3,2,0,0,1
"2011","E00044133","E00044133","Total",119,41,24,17,71,11,33,11,12,10,7,2,4,1,20,13,7,7,3,0,3,1
"2011","E00044137","E00044137","Total",125,37,13,24,84,6,40,11,22,7,14,4,10,0,24,14,10,4,3,0,0,1
"2011","E00044138","E00044138","Total",148,55,20,35,90,7,46,13,19,14,10,4,5,1,27,12,15,3,1,0,0,2
"2011","E00044120","E00044120","Total",129,32,14,18,92,14,52,16,23,13,9,3,5,1,17,10,7,5,3,0,0,2
"2011","E00044124","E00044124","Total",122,22,8,14,98,12,66,29,20,17,10,3,6,1,10,6,4,2,2,0,0,0
"2011","E00044125","E00044125","Total",114,17,8,9,95,17,57,18,18,21,8,3,3,2,13,6,7,2,1,0,0,1
"2011","E00044127","E00044127","Total",129,21,10,11,102,12,78,27,26,25,10,3,6,1,2,1,1,6,2,0,1,3
"2011","E00044115","E00044115","Total",132,35,20,15,89,10,41,16,12,13,18,8,8,2,20,8,12,8,3,0,1,4
"2011","E00044116","E00044116","Total",126,46,17,29,75,8,31,8,13,10,8,3,5,0,28,17,11,5,0,0,1,4
"2011","E00044117","E00044117","Total",122,26,12,14,91,10,44,13,22,9,13,5,5,3,24,12,12,5,4,0,0,1
"2011","E00044119","E00044119","Total",112,55,41,14,55,5,28,12,9,7,7,1,6,0,15,6,9,2,0,0,1,1
"2011","E00044121","E00044121","Total",123,44,14,30,75,7,38,15,18,5,5,3,2,0,25,16,9,4,1,0,0,3
"2011","E00043805","E00043805","Total",123,30,10,20,90,10,53,28,14,11,16,7,9,0,11,5,6,3,2,0,1,0
"2011","E00043808","E00043808","Total",114,32,15,17,81,6,54,21,17,16,11,7,4,0,10,7,3,1,1,0,0,0
"2011","E00043810","E00043810","Total",121,38,16,22,78,15,52,20,16,16,6,3,3,0,5,3,2,5,2,0,0,3
"2011","E00043811","E00043811","Total",112,55,18,37,55,7,32,20,4,8,9,5,4,0,7,7,0,2,1,0,0,1
"2011","E00043813","E00043813","Total",141,38,17,21,100,10,75,38,22,15,7,2,4,1,8,4,4,3,1,0,0,2
"2011","E00043802","E00043802","Total",123,30,19,11,89,25,47,17,17,13,7,5,2,0,10,7,3,4,1,0,1,2
"2011","E00043803","E00043803","Total",116,36,16,20,72,12,22,9,7,6,8,3,4,1,30,20,10,8,3,0,0,5
"2011","E00043807","E00043807","Total",125,34,16,18,81,4,21,5,11,5,13,3,9,1,43,30,13,10,5,0,0,5
"2011","E00043809","E00043809","Total",140,44,20,24,83,4,30,5,18,7,9,2,5,2,40,34,6,13,8,0,0,5
"2011","E00043812","E00043812","Total",120,49,27,22,66,6,25,9,11,5,11,5,5,1,24,12,12,5,4,0,0,1
"2011","E00043804","E00043804","Total",133,49,33,16,80,14,45,18,13,14,9,2,5,2,12,6,6,4,3,0,0,1
"2011","E00043806","E00043806","Total",51,16,7,9,31,5,17,9,5,3,4,3,1,0,5,4,1,4,0,0,0,4
"2011","E00043816","E00043816","Total",114,24,10,14,87,16,57,28,16,13,9,3,6,0,5,0,5,3,1,0,0,2
"2011","E00043818","E00043818","Total",125,24,9,15,96,3,66,30,23,13,13,5,8,0,14,11,3,5,2,0,0,3
"2011","E00043819","E00043819","Total",172,30,7,23,139,13,90,31,47,12,15,7,7,1,21,15,6,3,2,0,1,0
"2011","E00043798","E00043798","Total",149,40,21,19,101,12,45,17,20,8,12,2,8,2,32,23,9,8,3,0,0,5
"2011","E00043814","E00043814","Total",140,82,38,44,51,10,16,9,3,4,7,2,3,2,18,10,8,7,5,0,0,2
"2011","E00043815","E00043815","Total",134,32,16,16,94,12,32,10,14,8,13,4,8,1,37,28,9,8,7,0,0,1
"2011","E00043817","E00043817","Total",204,42,6,36,158,6,74,18,41,15,23,9,12,2,55,43,12,4,3,0,0,1
"2011","E00043717","E00043717","Total",131,50,36,14,77,12,39,13,19,7,8,3,4,1,18,9,9,4,3,0,0,1
"2011","E00043725","E00043725","Total",135,65,33,32,64,6,35,17,11,7,7,1,5,1,16,8,8,6,2,0,1,3
"2011","E00043727","E00043727","Total",121,21,5,16,95,1,26,10,14,2,21,8,10,3,47,40,7,5,4,0,0,1
"2011","E00043730","E00043730","Total",108,26,6,20,76,3,22,3,13,6,11,0,10,1,40,36,4,6,6,0,0,0
"2011","E00043735","E00043735","Total",142,55,39,16,80,20,34,18,11,5,7,3,3,1,19,14,5,7,3,0,2,2
"2011","E00043714","E00043714","Total",118,31,9,22,84,5,61,24,22,15,8,6,2,0,10,6,4,3,1,0,0,2
"2011","E00043715","E00043715","Total",117,26,17,9,86,6,66,24,31,11,11,8,3,0,3,3,0,5,1,0,0,4
"2011","E00043720","E00043720","Total",105,35,9,26,67,5,41,14,17,10,15,3,10,2,6,5,1,3,1,0,0,2
"2011","E00043721","E00043721","Total",104,20,2,18,77,5,54,15,30,9,9,5,2,2,9,9,0,7,1,0,0,6
"2011","E00043723","E00043723","Total",158,27,9,18,125,12,92,38,31,23,13,7,6,0,8,2,6,6,4,0,0,2
"2011","E00043712","E00043712","Total",134,25,5,20,105,17,56,27,18,11,18,12,6,0,14,10,4,4,1,0,0,3
"2011","E00043713","E00043713","Total",136,50,19,31,81,5,44,16,17,11,17,10,6,1,15,9,6,5,2,0,0,3
"2011","E00043719","E00043719","Total",120,30,5,25,85,11,47,20,16,11,11,5,5,1,16,9,7,5,3,0,0,2
"2011","E00043741","E00043741","Total",121,18,10,8,98,5,82,27,38,17,5,3,2,0,6,4,2,5,1,0,0,4
"2011","E00043742","E00043742","Total",129,51,22,29,74,11,46,18,16,12,7,3,2,2,10,7,3,4,1,0,1,2
"2011","E00043716","E00043716","Total",131,54,23,31,72,8,34,14,11,9,13,4,6,3,17,10,7,5,3,0,0,2
"2011","E00043718","E00043718","Total",125,31,11,20,91,7,48,18,19,11,23,7,16,0,13,8,5,3,1,0,1,1
"2011","E00043724","E00043724","Total",126,63,37,26,59,12,31,10,9,12,8,5,3,0,8,6,2,4,1,0,1,2
"2011","E00043728","E00043728","Total",124,69,3,66,52,2,13,5,4,4,10,7,3,0,27,22,5,3,1,0,0,2
"2011","E00043729","E00043729","Total",144,44,12,32,95,8,47,21,17,9,20,9,9,2,20,11,9,5,2,0,0,3
"2011","E00043732","E00043732","Total",107,47,3,44,56,3,19,7,9,3,13,4,9,0,21,19,2,4,2,0,0,2
"2011","E00043751","E00043751","Total",128,39,12,27,87,12,58,14,33,11,7,5,2,0,10,8,2,2,1,0,0,1
"2011","E00043753","E00043753","Total",137,30,18,12,103,18,64,20,33,11,9,3,6,0,12,8,4,4,2,0,0,2
"2011","E00043759","E00043759","Total",123,30,19,11,89,20,50,14,24,12,7,6,1,0,12,7,5,4,2,0,0,2
"2011","E00043760","E00043760","Total",131,28,11,17,99,4,69,21,27,21,15,11,2,2,11,5,6,4,1,0,0,3
"2011","E00043766","E00043766","Total",124,28,15,13,90,9,52,17,27,8,14,9,5,0,15,6,9,6,1,1,0,4
"2011","E00043747","E00043747","Total",131,29,16,13,99,32,57,14,27,16,4,1,3,0,6,2,4,3,2,0,0,1
"2011","E00043752","E00043752","Total",123,15,11,4,101,18,64,28,22,14,10,3,3,4,9,5,4,7,4,0,0,3
"2011","E00043756","E00043756","Total",135,26,13,13,104,20,70,30,26,14,9,5,4,0,5,1,4,5,2,0,0,3
"2011","E00043757","E00043757","Total",123,28,18,10,91,28,55,20,29,6,4,3,1,0,4,3,1,4,2,0,0,2
"2011","E00043750","E00043750","Total",130,39,19,20,87,14,58,23,26,9,10,5,4,1,5,2,3,4,0,0,0,4
"2011","E00043768","E00043768","Total",141,33,24,9,103,16,63,25,22,16,9,5,3,1,15,11,4,5,1,0,1,3
"2011","E00043769","E00043769","Total",131,40,35,5,85,26,51,23,16,12,4,2,2,0,4,1,3,6,3,0,2,1
"2011","E00043770","E00043770","Total",149,48,31,17,96,25,57,22,19,16,5,4,1,0,9,5,4,5,1,0,2,2
"2011","E00043771","E00043771","Total",161,50,43,7,106,38,54,15,22,17,9,5,4,0,5,1,4,5,2,0,1,2
"2011","E00043744","E00043744","Total",115,21,13,8,93,18,67,26,32,9,4,1,3,0,4,1,3,1,0,0,0,1
"2011","E00043745","E00043745","Total",119,24,16,8,93,23,57,21,19,17,6,3,3,0,7,2,5,2,2,0,0,0
"2011","E00043746","E00043746","Total",118,34,27,7,81,16,49,25,18,6,9,6,2,1,7,3,4,3,1,0,0,2
"2011","E00043748","E00043748","Total",125,38,31,7,81,18,47,12,24,11,7,3,3,1,9,4,5,6,2,0,0,4
"2011","E00043754","E00043754","Total",127,28,16,12,93,14,67,29,24,14,4,3,1,0,8,4,4,6,3,0,1,2
"2011","E00043722","E00043722","Total",110,35,24,11,68,12,28,5,15,8,9,4,4,1,19,12,7,7,3,0,1,3
"2011","E00043726","E00043726","Total",201,39,25,14,152,13,83,21,46,16,33,21,12,0,23,9,14,10,6,1,0,3
"2011","E00043731","E00043731","Total",135,32,20,12,102,18,47,16,18,13,14,6,7,1,23,10,13,1,1,0,0,0
"2011","E00043733","E00043733","Total",111,27,16,11,80,14,42,15,13,14,5,3,2,0,19,8,11,4,1,0,0,3
"2011","E00043734","E00043734","Total",119,42,30,12,75,5,38,15,14,9,16,7,9,0,16,10,6,2,1,0,0,1
"2011","E00043736","E00043736","Total",114,26,19,7,85,10,41,19,9,13,8,3,3,2,26,17,9,3,2,0,0,1
"2011","E00043737","E00043737","Total",133,43,22,21,87,6,39,9,24,6,15,6,8,1,27,13,14,3,2,0,0,1
"2011","E00043738","E00043738","Total",174,65,18,47,104,17,54,31,15,8,18,13,5,0,15,9,6,5,1,0,0,4
"2011","E00043739","E00043739","Total",111,51,42,9,57,7,31,19,8,4,9,3,5,1,10,8,2,3,0,0,0,3
"2011","E00043740","E00043740","Total",147,59,29,30,85,14,45,16,19,10,7,4,3,0,19,13,6,3,1,0,0,2
"2011","E00043761","E00043761","Total",121,12,3,9,105,9,79,20,48,11,11,4,6,1,6,5,1,4,3,1,0,0
"2011","E00043762","E00043762","Total",131,39,11,28,87,8,57,20,28,9,16,9,6,1,6,3,3,5,1,0,0,4
"2011","E00043763","E00043763","Total",116,31,26,5,81,25,43,17,16,10,5,4,0,1,8,4,4,4,3,0,0,1
"2011","E00043764","E00043764","Total",147,26,17,9,117,27,67,27,30,10,13,5,8,0,10,8,2,4,2,0,0,2
"2011","E00043765","E00043765","Total",106,50,38,12,54,14,25,11,10,4,8,3,4,1,7,4,3,2,2,0,0,0
"2011","E00043743","E00043743","Total",123,26,16,10,91,25,52,17,27,8,7,3,3,1,7,3,4,6,4,0,0,2
"2011","E00043749","E00043749","Total",123,47,27,20,74,16,37,12,14,11,9,6,3,0,12,8,4,2,1,0,1,0
"2011","E00043755","E00043755","Total",122,29,18,11,92,19,53,12,33,8,7,3,3,1,13,8,5,1,1,0,0,0
"2011","E00043758","E00043758","Total",150,77,57,20,70,22,35,15,15,5,6,4,1,1,7,5,2,3,2,0,0,1
"2011","E00043767","E00043767","Total",139,36,22,14,98,21,59,25,26,8,10,7,3,0,8,4,4,5,1,0,1,3
"2011","E00044214","E00044214","Total",121,29,16,13,80,15,54,18,19,17,6,2,3,1,5,3,2,12,2,1,1,8
"2011","E00044236","E00044236","Total",150,24,11,13,124,9,91,27,40,24,10,4,5,1,14,11,3,2,1,0,0,1
"2011","E00044238","E00044238","Total",117,23,16,7,94,7,71,21,37,13,10,7,3,0,6,4,2,0,0,0,0,0
"2011","E00044240","E00044240","Total",121,27,17,10,90,17,62,22,29,11,6,2,3,1,5,0,5,4,3,0,0,1
"2011","E00044241","E00044241","Total",121,24,13,11,94,14,63,18,34,11,5,2,3,0,12,8,4,3,1,0,0,2
"2011","E00044295","E00044295","Total",106,51,44,7,51,12,31,9,19,3,4,4,0,0,4,3,1,4,2,0,1,1
"2011","E00044296","E00044296","Total",158,46,28,18,105,26,56,21,25,10,13,8,3,2,10,9,1,7,4,0,1,2
"2011","E00044311","E00044311","Total",120,31,20,11,87,19,46,18,17,11,8,6,2,0,14,9,5,2,1,0,1,0
"2011","E00044313","E00044313","Total",120,27,21,6,90,22,55,19,21,15,6,4,2,0,7,5,2,3,3,0,0,0
"2011","E00044316","E00044316","Total",140,19,11,8,114,21,64,20,25,19,11,6,3,2,18,7,11,7,4,0,0,3
"2011","E00044303","E00044303","Total",113,22,16,6,91,18,51,11,27,13,14,6,5,3,8,4,4,0,0,0,0,0
"2011","E00044304","E00044304","Total",126,23,16,7,99,18,55,15,24,16,10,4,5,1,16,2,14,4,1,0,0,3
"2011","E00044305","E00044305","Total",129,20,12,8,105,22,60,16,30,14,9,2,6,1,14,9,5,4,1,0,0,3
"2011","E00044306","E00044306","Total",115,28,18,10,84,16,56,13,26,17,3,1,1,1,9,4,5,3,1,0,0,2
"2011","E00044284","E00044284","Total",133,58,22,36,73,7,43,17,17,9,14,9,5,0,9,6,3,2,0,0,0,2
"2011","E00044287","E00044287","Total",127,37,16,21,88,10,52,19,20,13,15,6,7,2,11,6,5,2,1,0,1,0
"2011","E00044307","E00044307","Total",132,36,25,11,93,17,59,18,27,14,10,7,3,0,7,5,2,3,2,0,0,1
"2011","E00044308","E00044308","Total",135,31,22,9,99,28,47,18,20,9,6,3,3,0,18,9,9,5,3,0,0,2
"2011","E00044315","E00044315","Total",143,41,26,15,98,19,50,14,21,15,20,10,8,2,9,5,4,4,2,0,0,2
"2011","E00044286","E00044286","Total",123,32,20,12,88,18,57,22,21,14,6,0,4,2,7,3,4,3,1,0,0,2
"2011","E00044300","E00044300","Total",142,34,26,8,104,18,70,31,27,12,5,3,1,1,11,9,2,4,2,0,0,2
"2011","E00044301","E00044301","Total",142,37,32,5,102,21,66,12,43,11,8,2,5,1,7,6,1,3,2,0,0,1
"2011","E00044302","E00044302","Total",165,51,29,22,106,25,54,20,27,7,11,3,7,1,16,7,9,8,1,1,1,5
"2011","E00044288","E00044288","Total",123,27,18,9,89,16,54,27,19,8,9,4,5,0,10,5,5,7,3,0,1,3
"2011","E00044309","E00044309","Total",129,27,16,11,98,17,62,12,39,11,11,7,4,0,8,3,5,4,2,0,0,2
